SAMPLE_CODE,Rule,Rule_encoded,PC1,PC2,PC3,PC4
108,Normal,2,3.1198266924468947,2.7007869697650904,-1.6659910090020662,0.9039759344975136
77,Normal,2,-3.2120806419697194,-0.09784615117426172,4.099326663968748,1.1446433687542807
89,Normal,2,0.44152145353615163,-1.8209552730105956,0.5072075516832165,-0.11769361323436378
84,Normal,2,-5.444869898850644,-0.16328829224377328,0.4142806516122157,-0.04410955597158647
130,Normal,2,1.310273697554378,-0.9200927725902286,0.33451184390281735,-0.5865412925871338
131,Normal,2,3.154288796198951,-2.2036447153514147,0.5632682272001908,-0.4781560742107232
113,Normal,2,-2.5941366480344685,1.3070017567595638,-0.49819281915747576,0.5023425790947483
132,Normal,2,4.8495125338202305,-2.553678948391328,0.9008621004661888,-0.6805181613135004
122,Normal,2,2.443334603092353,-2.6021094130821525,0.027414472225762303,-0.43723132421294864
133,Normal,2,4.7666191535369,-0.8435474746773671,0.31763116179598955,0.4161406254429773
121,Normal,2,-3.7636733165737093,0.7194768476825928,1.1761137301476956,0.7330962211971184
127,Normal,2,2.8124463740126466,0.6501990856470756,0.9929907745461315,0.35215309257527966
126,Normal,2,1.314468959127981,-1.4828596156972214,0.6096421670722897,-0.2629369045701678
55,Normal,2,-1.0342390663801424,1.992350891139033,0.25079760656386096,0.34381417971065753
67,Normal,2,3.6695069823251236,2.382656937098863,-0.9328370340471802,1.567152878549699
33,Normal,2,-2.030135087269687,-1.4713763710311272,-0.6753379871825685,-0.3267222333668026
111,Normal,2,0.81863367002883,-1.1180755416046189,-1.930711726001046,-0.09501571431550733
124,Normal,2,7.418623061218616,0.10710017867513516,-2.4332657524138357,0.9632898629457849
112,Normal,2,-4.002650467400547,0.5742012187686223,2.5385409856201036,0.8027852838369207
151,Normal,2,-4.901735524894245,-0.13061731158911974,-0.058545327170411804,0.24941510334429104
116,Normal,2,7.032700398547806,-2.231493900937453,-0.5756615307640941,-0.6401800102294237
80,Normal,2,-3.0601370608921443,-1.1766244254589233,3.0320404820955043,0.7128731174916381
105,Normal,2,4.040006532803892,2.800020367067125,-1.0698645260298594,0.9005494927226212
128,Normal,2,7.637283071766247,-2.514104090230464,1.29132172180446,-0.23457631697068926
158,Normal,2,-1.0672764319286292,-0.9509704984937206,0.4620973410522873,-0.08546371166830616
72,Normal,2,2.9577685905923623,-0.08920581060344542,-1.7112803048009155,-0.42644133912327437
86,Normal,2,0.5047510247013177,1.3978091248794209,1.6432720999759558,0.4073720196285189
68,Normal,2,1.2361508406131438,1.3819202891074223,-1.5661627456484772,1.0428103455203483
32,Normal,2,-4.576318824510365,0.18530314223147976,-0.23941197967275868,0.10099943523172293
61,Low-deficiency,1,-1.2743758090002406,0.1367387420058636,-0.6784629684853586,0.3802453771004185
70,Low-deficiency,1,-1.66323860023174,0.2319543997211115,-2.722194377530889,0.9494609130321235
162,Low-deficiency,1,-1.1524256216761308,-1.635502158582029,1.5212084229292167,0.10465656445965939
152,Low-deficiency,1,-4.1419361294862505,-0.16476410701469854,-0.010017475621605113,0.37150091281498954
107,Low-deficiency,1,1.3381575488217665,1.6741427228308996,-2.0655330063312123,0.6708816114345143
164,Low-deficiency,1,0.3706631872370996,-1.186849484005767,1.0587800943065864,0.1268324466156751
62,Low-deficiency,1,-3.1182277183987184,-1.4210070763149816,-0.8330112195662895,-0.4293720791811939
63,Low-deficiency,1,3.114651898055795,1.288907773351022,-0.2476891430454726,0.25769866593034224
49,Low-deficiency,1,-5.104813977225355,1.814319866612451,-0.6923995823799552,0.48925995379014675
59,Low-deficiency,1,6.746780909334148,-1.1767350306815052,1.23736047290823,0.05919047122624422
48,Low-deficiency,1,-3.686114021108067,3.9003385869586458,-0.09767108481869792,-1.0674889160268632
120,Low-deficiency,1,2.5049027806787802,1.1520166521793602,-0.5712015612805994,0.35035243996998744
46,Low-deficiency,1,-5.9591753237823335,0.3502436678803594,0.5816437099981921,0.9570522482260512
153,Low-deficiency,1,-4.367004965817945,-0.39677267938706845,-0.4633865446512082,0.1546044345691895
125,Low-deficiency,1,-2.3200889420435464,-0.2268210703735856,2.748607153828828,0.22041871993130543
26,Low-deficiency,1,2.0156853275154156,-2.0849958900575003,0.6897533296371497,-0.7904106170133401
66,Low-deficiency,1,2.7144638124441887,2.931504227024816,-0.7592831539174274,0.537507503552762
115,Low-deficiency,1,3.302396899886756,-0.8339955278718587,-1.4231988784464542,-0.06978597670552597
168,Low-deficiency,1,-4.782568792832882,-0.9426709085649826,-2.141405058618694,-0.5765667945896682
79,Low-deficiency,1,5.081196490953418,2.348962266811873,-1.281299986214688,-1.0183717579761207
129,Low-deficiency,1,0.48263999075516756,1.3081305339634404,0.23948881046181894,0.09800476508330655
45,Low-deficiency,1,-0.6040858903668672,-1.2742433696198443,0.13516801344779278,-0.1819348157305553
74,Low-deficiency,1,-0.025643314464332722,-1.2689681439169977,0.3976208757788467,-0.16469117454920873
163,Low-deficiency,1,-2.9237909494072705,-0.9802350608587279,0.48619827433427043,0.18108463146210635
42,Low-deficiency,1,-4.557911845398271,-0.25158466814841,-1.0162640956183064,0.40395212279682347
135,High-deficiency,0,-5.492080352142496,-1.810516346314013,-0.695358260590797,-0.9780370273893455
160,High-deficiency,0,-1.1602026952010422,-0.9229775980716823,0.6906857276808626,0.2862419744010773
39,High-deficiency,0,-1.8182885604596957,-0.44542089399204676,-0.08662982969060702,-0.07546222234612905
114,High-deficiency,0,-0.48145793827168654,-0.22806570857637518,-1.2116686012195608,-0.16286911670716703
30,High-deficiency,0,2.3372892093012196,-1.723980435629846,-0.45435731035587673,0.026903914885250395
166,High-deficiency,0,1.5018104485319304,-1.4197490889926567,-1.0272587112394946,-0.2133194875861062
29,High-deficiency,0,-0.33066365129414704,-2.19671551756502,-0.25674984102136966,-0.5328935833872496
43,High-deficiency,0,-0.5460839145976664,-0.7680353558823922,-0.8763453480999609,0.5210669518404236
73,High-deficiency,0,1.7683314101116185,0.21720888528878535,0.6880270466629935,0.1677668431992072
156,High-deficiency,0,0.7556129225002022,-2.0140948594743335,-0.07616890269583977,-0.3364506543303278
154,High-deficiency,0,-2.2425662999310063,-1.0160820672648694,0.4137020952313778,0.15011894056940425
159,High-deficiency,0,-3.154777051407446,-1.0976483512039694,0.34818589399354494,-0.1599373297965513
157,High-deficiency,0,4.189269994188074,-3.0883654503099884,0.9916912814595485,-0.2041525297591479
165,High-deficiency,0,-2.6480250682676485,0.2730152054197335,1.1576815377825376,0.5361455877704885
78,High-deficiency,0,0.9011741907390436,3.707330351405237,5.322479308028786,0.40895849598027206
31,High-deficiency,0,-1.7792986232195314,-2.2324569609978884,-0.5363733368293166,-0.7399263882860388
71,High-deficiency,0,1.7683950565060853,-0.404114166602357,-0.6979101650327142,-0.46352313588081917
27,High-deficiency,0,1.8993528998578442,-2.1081234172542835,-0.028700453245513985,-0.5785900618683613
167,High-deficiency,0,6.012735919264953,-1.9195159267027302,-0.919255312406988,-0.4476128157769907
38,High-deficiency,0,-1.8287147186910793,-1.185083712486607,-0.002125223377253733,-0.21459369261528247
65,High-deficiency,0,2.6915293522790784,-1.2312894327650583,-0.44236991653332386,-0.5523915033006218
155,High-deficiency,0,0.44242477684392295,-2.052490599208704,-0.2477576087551912,-0.3586665159415438
36,High-deficiency,0,-3.0820905890489114,-1.280067739103884,-0.3332405720627029,-0.7281272880967645
37,High-deficiency,0,0.5959522828805712,-1.0250094027105985,-0.08693169557156168,-0.4957482128870801
34,High-deficiency,0,0.42201176042520583,-1.3661719833064507,-1.3387569460916833,-0.4050990859459708
41,High-deficiency,0,-2.5731243352760624,-0.5749469002478349,-0.796378368496522,0.3167466063447548
28,High-deficiency,0,-1.6357980245592374,-1.4587648586427024,-0.5758401315179182,-0.4430021977838292
161,High-deficiency,0,0.6502893765267337,-1.8779794851970304,1.5086373859125577,-0.1545307903299653
44,High-deficiency,0,-3.017601980410594,-0.59936593659661,-1.1304037672306388,-0.3201479498737277
170,High-deficiency,0,-1.5713597658706429,-0.12372826343674174,-1.1654741833109905,-0.03958551085557436
40,High-deficiency,0,2.8725018966542706,-1.6432958467687906,0.10275842919895986,0.036873461377479856
169,High-deficiency,0,3.6525119941113666,-2.3715207575091215,-1.0543005713578566,-0.595268074356114
35,High-deficiency,0,-7.20052852092545,0.3248233947103421,-0.425567254656805,-0.01749556935598273
76,High-deficiency,0,3.7831299054559,0.7233708644215114,-1.020186157723916,-0.5903224309726487
106,Normal,2,4.437004002986867,2.13581883012282,-1.7698800193428272,1.1165449578148896
83,Normal,2,4.007839037955794,-1.29276061466273,-0.1958779267776386,0.3094373467426966
96,Normal,2,7.5106039564426785,8.60140367559056,1.2849116148869926,-1.670175966450126
57,Normal,2,9.460991052952611,3.166369527297125,1.3803281804089678,-0.9526853052190106
147,Normal,2,4.76309601112612,-1.847404827398716,1.1350335168890826,0.19299500263608813
136,Normal,2,-5.557175483270035,-0.947045738637975,-0.619529117301869,-0.33321439206091114
148,Normal,2,7.8584075313885595,-1.8212336550700243,1.7091811604549063,0.4889053214073989
149,Normal,2,4.604246261340076,-2.341096796230809,1.4178663151645732,0.01991109535569202
87,Normal,2,-2.556732049778728,-0.5012305023453124,0.8832999729215449,-0.12727525641586382
88,Normal,2,-5.752726214124073,0.17551133835211813,0.16274617392906487,0.3095955397272761
85,Normal,2,-3.373188519982527,-1.8801309947868494,1.7402957588851036,-0.20821681737800787
52,Normal,2,-1.6440804163428657,0.1953849630078273,-0.08243830586868797,0.3097781629123663
54,Normal,2,1.28228316844542,1.6394549850649986,0.3905290247343936,-0.4192666351284816
119,Normal,2,-6.309901363013118,0.254909486535641,-1.0386139988109209,-0.1998972249319654
142,Normal,2,-3.6125884808872644,-0.63183371065913,0.2540783955863291,-0.026707407068231534
75,Normal,2,3.2044969914948696,1.8211216774203753,0.39207095516493606,0.9882706698093507
97,Normal,2,-0.4071555769278792,3.9607483109565154,0.40832005741578403,0.5127411790199526
137,Normal,2,-1.98192355310679,0.2791314207911484,0.21114968425936897,-0.18913701992461554
134,Normal,2,-12.892154541658915,-0.5785089833644727,-0.6233950160391515,-0.4845212108654109
51,Normal,2,0.010426191845442398,6.727684488641899,-0.3055716432900222,-0.8366774820733802
47,Normal,2,-1.5019585177395873,2.607354626605879,0.0033598645660378804,-0.10377750247102069
118,Normal,2,-0.20701465162816413,-1.2137828313446954,-0.5365286384013299,-0.08707934277098589
56,Normal,2,-9.247343499178323,5.055219697850476,1.0949374587738583,-1.5222565413713853
98,Normal,2,-0.39536526654355236,3.622476026214564,0.1520479563163221,0.17050521247121
53,Normal,2,3.2885724689725353,3.15663830117974,0.6834528151115292,-0.450651583474461
69,Normal,2,2.880410539515541,0.8117634453800289,-1.6830438351246326,1.584177998966373
117,Normal,2,-4.9471516005132985,0.1751065073009451,-0.9024147835974875,0.38701634963955067
123,Normal,2,0.5493946769204563,7.20793531479247,-0.758634704060434,-1.502508785294919
64,Normal,2,0.5059180129424583,0.0925429209306088,-1.3492717065883284,0.9734502466254105
58,Normal,2,5.0123374262697356,-0.789193974676326,1.1506118161309153,0.07453018615185675
108,Normal,2,3.0507643493127987,2.7577616809783114,-1.6059921286815837,0.9103168011419267
77,Normal,2,-3.255688182772502,-0.021548380895058228,4.089236761563677,1.1653618613344194
89,Normal,2,0.43265163759384123,-1.8221192479671082,0.4616990761663376,-0.07256548132896368
84,Normal,2,-5.452299715131244,-0.19073868207526276,0.450945025213947,-0.16533733552028457
130,Normal,2,1.291807446645808,-0.8741980515315207,0.31837617563619675,-0.5736795288462525
131,Normal,2,3.1265097690666033,-2.1932251364054403,0.5163031872473899,-0.4945427978601509
113,Normal,2,-2.6317329257366318,1.2753832323579353,-0.4947491683671203,0.4802421185042399
132,Normal,2,4.740786690274971,-2.519727599365303,0.8229527995698898,-0.7122884141810698
122,Normal,2,2.4011437499071877,-2.6132587530980502,0.01372225559836535,-0.43041360070251494
133,Normal,2,4.841212970936197,-0.8548215435074694,0.28556481648121884,0.4437662807663907
121,Normal,2,-3.8455375208545823,0.731430593248081,1.1448721874731471,0.8039699573692195
127,Normal,2,2.7373582578322364,0.6186016595974949,1.0041920442464431,0.3620417572183789
126,Normal,2,1.3925117525818331,-1.5218367523234964,0.6897655576731371,-0.3298684762650392
55,Normal,2,-1.027726243549784,2.0431025335357176,0.22128459103540588,0.3395265360532899
67,Normal,2,3.6550577197226475,2.3441063979630923,-0.9104610895508453,1.5669512442577527
33,Normal,2,-1.97338591325267,-1.5333763825677864,-0.6894168228923977,-0.34332785922821224
111,Normal,2,0.8584323501692828,-1.108690397466831,-2.010866678990848,-0.1585190087481097
124,Normal,2,7.447399234673602,0.10168592368354003,-2.461811546839569,0.877649941590015
112,Normal,2,-3.998452322466929,0.5481764275521738,2.605180647479029,0.8231091029489922
151,Normal,2,-4.921081797559213,-0.12434061392907403,-0.0006681486421249577,0.2525582627192157
116,Normal,2,7.020904149056726,-2.203669861001771,-0.608910943469938,-0.6125110037257046
80,Normal,2,-2.9512255597229307,-1.123959074697972,3.089233385928393,0.7538194514672496
105,Normal,2,4.036797674385893,2.845219375313409,-1.0805953399785568,0.945385004625893
128,Normal,2,7.641454787760716,-2.53268570102982,1.2056306305935904,-0.25679974608891043
158,Normal,2,-1.1658756435423774,-0.9097119308545712,0.4874474869958245,-0.05493906355765775
72,Normal,2,3.0059587302028508,-0.01046660770951402,-1.7591069433919515,-0.4087632692699332
86,Normal,2,0.47554039808541393,1.4870454272485232,1.6265908295108775,0.35627347327368
68,Normal,2,1.2526099891187246,1.3705937534292545,-1.5265956323278296,1.0323464645251827
32,Normal,2,-4.593818478807176,0.10989376644030925,-0.18850572684831052,0.09564324987464895
61,Low-deficiency,1,-1.3466619761669043,0.11091679039305329,-0.6637289584545737,0.4057027541378248
70,Low-deficiency,1,-1.6728978655346158,0.175713547132681,-2.7434367044633152,1.0230357259161262
162,Low-deficiency,1,-1.1477237122963984,-1.6722353293483236,1.5117326718582107,0.12547169468352723
152,Low-deficiency,1,-4.171020612760638,-0.09888977694569784,-0.02922831892145756,0.3304518565133806
107,Low-deficiency,1,1.3109798751707389,1.6256836020702639,-2.148630219626967,0.7109443140473156
164,Low-deficiency,1,0.34343049758868643,-1.1587228871746387,1.0812467289040588,0.18469078036454678
62,Low-deficiency,1,-3.0894016064107777,-1.4218172795869204,-0.8652768091647186,-0.449342361797769
63,Low-deficiency,1,3.1459568442441155,1.3028141077595539,-0.21395157847434393,0.2842114355583602
49,Low-deficiency,1,-5.04634718244338,1.753550774609491,-0.6535600370252806,0.4905654112363207
59,Low-deficiency,1,6.798335058914768,-1.0782651150437939,1.2913801840017987,0.0037888329800831733
48,Low-deficiency,1,-3.679126260402268,3.9150990867818023,-0.10481820873313541,-1.0217149947682298
120,Low-deficiency,1,2.5553722762195754,1.0812227401951726,-0.5848336367757621,0.34689263299241924
46,Low-deficiency,1,-5.852409248214197,0.3249385445135075,0.6315240871092912,0.9163787725850734
153,Low-deficiency,1,-4.322551709953766,-0.4162760918281332,-0.39817985337367195,0.10128333588778637
125,Low-deficiency,1,-2.336264319838029,-0.2934805013374989,2.7180011695265196,0.19262812771229496
26,Low-deficiency,1,1.968295153791785,-2.074939496550224,0.71219354769528,-0.7251779260626982
66,Low-deficiency,1,2.7132184942396753,2.9026146070524685,-0.7973099981585895,0.4908899853829543
115,Low-deficiency,1,3.320266656524739,-0.7746851089875468,-1.4092573538573956,-0.0916394066117077
168,Low-deficiency,1,-4.857792640996424,-0.9729770894224502,-2.1976484124232587,-0.593683687017369
79,Low-deficiency,1,4.981494122935369,2.293602919707127,-1.301366761806454,-0.9794400128618348
129,Low-deficiency,1,0.5455969038714603,1.2028540732610504,0.2706535327752001,0.09242690058910596
45,Low-deficiency,1,-0.48844554608342816,-1.2688713210272389,0.25333700489580596,-0.2468185334645387
74,Low-deficiency,1,0.031017702505515703,-1.2831225022110033,0.4068088511221357,-0.1644163543062194
163,Low-deficiency,1,-2.957339188212331,-0.9141517723463691,0.42091073463928563,0.25538008331407736
42,Low-deficiency,1,-4.533365493667924,-0.23743390002407053,-1.0190752798956153,0.41620618932708037
135,High-deficiency,0,-5.478248335039997,-1.807609633090441,-0.7570864668515597,-0.9475543363727874
160,High-deficiency,0,-1.2001008794748673,-0.913495436383323,0.69217660807151,0.3519289666675649
39,High-deficiency,0,-1.916171042014176,-0.32826139551379535,-0.08120464119845527,-0.15171874759222104
114,High-deficiency,0,-0.5147411433590748,-0.18099202049058372,-1.2382588469059859,-0.19140623777965016
30,High-deficiency,0,2.37818403158313,-1.6971129880666125,-0.41149173058214733,0.09417186603338859
166,High-deficiency,0,1.4601062361825072,-1.4061387047482459,-0.9947962763811218,-0.23066419017209888
29,High-deficiency,0,-0.2644136567203543,-2.1625998001816327,-0.2830194129233526,-0.47543993588492733
43,High-deficiency,0,-0.5291841889034612,-0.8660090522767919,-0.9176623160642282,0.5168761690525203
73,High-deficiency,0,1.7760164862989019,0.2211620557203048,0.6633869905802576,0.08529436668338959
156,High-deficiency,0,0.7716098103087754,-2.013966466085775,-0.06618020287796633,-0.309152227209332
154,High-deficiency,0,-2.2037361125225208,-1.0520271042888285,0.47776293010999693,0.23406164754909572
159,High-deficiency,0,-3.1637118271716833,-1.105261097042395,0.3450830525508244,-0.20253287192086078
157,High-deficiency,0,4.118626174089475,-3.046237047055621,1.0279496351901845,-0.25008517022405885
165,High-deficiency,0,-2.5519043241215558,0.302605294605208,1.1372900178889962,0.5213455217914964
78,High-deficiency,0,0.9619895485756215,3.6757345202633265,5.338348259560178,0.33770214217488365
31,High-deficiency,0,-1.7928176576876433,-2.1703764378667505,-0.5355744876355977,-0.7313684203873563
71,High-deficiency,0,1.7819995108626168,-0.4234853811253641,-0.702323099018384,-0.5378648859834282
27,High-deficiency,0,1.902212351509476,-2.1340032285040964,-0.014464388254115737,-0.49147216605671873
167,High-deficiency,0,6.029409528291318,-1.9270967517589526,-0.9348702682795368,-0.4101949065669491
38,High-deficiency,0,-1.8340042004962809,-1.1319228290521988,-0.059648468254776606,-0.19757318546254254
65,High-deficiency,0,2.5883282374557233,-1.247626387412591,-0.3623827629194931,-0.630615919329109
155,High-deficiency,0,0.4872105040638629,-2.0688757714798447,-0.20480141468093158,-0.26804054300840313
36,High-deficiency,0,-3.168088697225132,-1.3423627251405443,-0.32891943918780786,-0.7043034594751426
37,High-deficiency,0,0.5539375904521496,-1.0469517138591482,-0.07016568076081697,-0.4887545140578115
34,High-deficiency,0,0.3854127712794849,-1.409005123694674,-1.3070668317177347,-0.31853791288257616
41,High-deficiency,0,-2.58022097270838,-0.6198961197181379,-0.7492210691171147,0.37760850260626877
28,High-deficiency,0,-1.7372226324061772,-1.4039998165865122,-0.5566982240980052,-0.3631138904663775
161,High-deficiency,0,0.591037697958907,-1.8280767733207923,1.5252343353872773,-0.13697197974376585
44,High-deficiency,0,-3.0075547337215713,-0.5788806884531118,-1.1435044576810036,-0.2789882544221238
170,High-deficiency,0,-1.5881963205177108,-0.16097480381154006,-1.1568018463051941,-0.06351038720633898
40,High-deficiency,0,2.9241759381214663,-1.6601458926072707,0.19986126382757421,-0.04990722327200977
169,High-deficiency,0,3.6756757441085806,-2.3279300637646423,-0.9776867535239411,-0.599749421917501
35,High-deficiency,0,-7.313683164062343,0.4034879162350981,-0.47263335889734714,-0.048896316593246864
76,High-deficiency,0,3.7413753975301742,0.6842239000395457,-0.9970878597972918,-0.5537529618358344
