SAMPLE_CODE,Rule,Rule_encoded,PC1,PC2,PC3
90,High-deficiency,0,-11.032764329516741,3.5450855206333975,1.5838185816146986
91,High-deficiency,0,-6.933189835244829,-1.6292032381739225,1.0243275565096899
92,High-deficiency,0,-5.243527932789112,-0.2395947833839102,-0.25961380037016085
93,High-deficiency,0,-4.083547455356892,-2.127383761483212,-0.4286641118001585
94,High-deficiency,0,-9.244673596294685,3.6555719827564768,0.26538027755801974
95,High-deficiency,0,-9.262448453212595,0.7837959081695282,0.13776271663472014
96,High-deficiency,0,-7.1982179872300645,6.461708870104133,0.8667803240477382
97,High-deficiency,0,0.3262669103222652,3.3439374108138176,0.11917889314825439
98,High-deficiency,0,0.4054763521445717,3.0814212871479785,-0.03338126933966362
99,Low-deficiency,1,2.7604372900493366,2.4469172827726915,0.18327129330723166
100,High-deficiency,0,-11.224426455893475,-4.420233346669445,1.4233784041323714
101,High-deficiency,0,-2.0916084799486234,0.25490258429930723,0.02328119774045227
102,High-deficiency,0,-0.615004537655139,1.9153129078220068,-0.5718564753740883
103,High-deficiency,0,-3.7642610951093336,1.8980692403351191,-0.45687504671202817
104,High-deficiency,0,-3.279797291019498,0.9311569946244472,-0.4804499660076889
105,High-deficiency,0,-2.9507814178380287,1.4617162322286243,-1.2713190323026586
106,High-deficiency,0,-3.112745554900954,0.7036386384373824,-1.9442444594259167
107,High-deficiency,0,-0.5330983042518799,0.8911395058455309,-2.1489551074381357
108,High-deficiency,0,-2.1723400824246704,1.5130500185291673,-1.8471898963025397
109,High-deficiency,0,-3.5454859649561783,-0.3995948843623561,-1.762723448767613
110,High-deficiency,0,-3.8069577632128353,2.7997168447951633,-2.351645072633868
111,Low-deficiency,1,0.5392888695248872,-1.425986597632679,-1.9148656397441444
112,High-deficiency,0,4.077770043290617,0.9273479820038233,2.363221939694464
113,High-deficiency,0,2.7831066089678713,1.298721352057586,-0.5551050565742532
114,High-deficiency,0,1.3971894678072165,-0.3787550032009066,-1.2148225728407747
115,High-deficiency,0,-1.4866080194681481,-1.5883698992620647,-1.4505778753226726
116,Normal,2,-4.175240374743863,-3.3549461082273404,-0.6634536139718861
117,Normal,2,4.930684607116141,0.6327198499482305,-0.919303527364007
118,Normal,2,1.42255481713268,-1.2797901636239142,-0.5754152719836875
120,Low-deficiency,1,-1.3691024803298604,0.3109520202808764,-0.7059062903915228
121,Normal,2,3.774760714038985,0.982943423082501,1.0614721519820334
122,Normal,2,-0.3905036555848937,-2.925031494311015,-0.017000714173127162
123,High-deficiency,0,-1.1593748524040768,6.192038556338566,-1.030572438196282
124,Normal,2,-5.012601381778792,-1.4793780612914498,-2.6025341511326543
125,Normal,2,2.860554944907059,-0.0011707967287766456,2.5780814641349235
127,Normal,2,-1.5113995107814184,-0.14415190066435873,0.8315333467023188
129,High-deficiency,0,0.2099964770323003,0.8187054875479836,0.16800146327225457
130,Normal,2,0.09659313892908142,-1.2391755712973087,0.3121335709607954
131,Normal,2,-1.0313157320882798,-2.673647534578709,0.5261739422826818
132,Normal,2,-2.3372116804322127,-3.241806798317241,0.8295900015393975
133,High-deficiency,0,-2.639027023805507,-1.8068050134443154,0.19393728499616095
134,Normal,2,11.513972620209389,1.3548951507399343,-0.3881170136834696
135,High-deficiency,0,5.792802905569932,-0.9227995251474376,-0.5399208663042651
136,Normal,2,5.641905511279131,-0.14126867084275346,-0.4305535918548426
137,Normal,2,2.4905055490044017,0.4130326842443377,0.2123157418161501
138,Normal,2,-0.41994718629680844,-0.7461575594992723,0.193597136971892
139,Normal,2,-4.482179005633497,0.37323125442477695,1.1701296085369526
140,High-deficiency,0,2.136165659119659,-0.49056002313963964,-0.55177428193093
141,Normal,2,2.7239198595989116,-0.5423572204363988,0.48007187697130616
142,Normal,2,4.052528836666476,-0.185044616155117,0.22436441157974493
143,Normal,2,4.755447276599395,2.2866876753241545,-0.2302451209656119
144,Normal,2,0.4521031657184481,-0.9117238216127868,0.03778608561195099
145,High-deficiency,0,-5.065687876487055,-2.052070900211867,0.8017342432217993
146,High-deficiency,0,-0.913401707000488,-1.5522121459141265,1.1746872005328501
147,High-deficiency,0,-2.434328446432013,-2.6405992944195793,0.965982361856276
148,Normal,2,-4.928383950107268,-3.101763730746046,1.4056443883831733
149,Normal,2,-2.173882920267314,-3.027427129672582,1.2287710756023573
150,Normal,2,2.858539309970966,-1.2028440362877173,0.2940169347480028
151,Low-deficiency,1,4.988627062839638,0.4279514015986425,-0.038037020965374736
152,High-deficiency,0,4.372315978583712,0.25262589878341,-0.0020575322948121954
153,High-deficiency,0,4.596462486997664,0.08494211084294952,-0.4100348226517661
154,Low-deficiency,1,2.9988578680051705,-0.7929434917345981,0.4047056115347618
155,High-deficiency,0,1.1054030236228927,-2.1419759897678112,-0.2232924186696421
156,Normal,2,0.8426475627286923,-2.1387971054127757,-0.0682650469080579
157,Normal,2,-1.6430727544907395,-3.6725370863664257,0.9237026371835915
158,Normal,2,2.0429883355501133,-0.9083322625264582,0.45422065585696975
159,Normal,2,3.7893921147642415,-0.6704164459333196,0.36891579796157964
161,Normal,2,0.9167428570895765,-1.948521555970942,1.4305899495251793
162,Low-deficiency,1,2.3377489488809147,-1.4559117747337564,1.4489837432659363
163,Normal,2,3.599536236492345,-0.6173609269758564,0.470237316589023
164,Normal,2,0.9833090209697839,-1.3268297858525844,0.9765680056716741
165,Normal,2,3.033359383611721,0.44951160931391326,1.062402596400283
166,Low-deficiency,1,0.13427643663849026,-1.7686161923640473,-1.0031184600584022
167,High-deficiency,0,-3.445287850246939,-2.946023809494626,-0.9577818398735606
168,Normal,2,5.034143933608005,-0.3257040515636783,-1.947505803547102
169,Low-deficiency,1,-1.4155426219112526,-2.981506666970625,-1.0181657759763219
170,Normal,2,2.2220392229082697,-0.14800762806641982,-1.1144126029289132
26,Low-deficiency,1,-0.18612046906802557,-2.3387581014237226,0.7053451588167812
28,High-deficiency,0,2.560954500451766,-1.2951999495255926,-0.5241021696018521
29,High-deficiency,0,1.808664863199975,-2.082477114385384,-0.18201946111129963
30,High-deficiency,0,-0.4764899548935646,-2.211355242311524,-0.5427813381695508
31,Low-deficiency,1,2.8974255847238517,-1.8375097913514602,-0.4472012388385677
32,High-deficiency,0,4.565044360911013,0.5915112337261901,-0.30147488872650385
33,Low-deficiency,1,2.972909687574853,-1.2441176125931752,-0.557086734896818
34,High-deficiency,0,0.868995962587844,-1.4428891807697564,-1.2717832670420326
38,Low-deficiency,1,2.776618077967448,-0.9778832464279767,-0.051769360188901714
39,High-deficiency,0,2.643015871266634,-0.3355446015181423,-0.04229990864135979
40,Low-deficiency,1,-0.839591265213242,-2.200937115488679,-0.03841206984832052
41,Low-deficiency,1,3.16247992011229,-0.4616927769768496,-0.8209511249323507
44,Low-deficiency,1,3.5978234713834625,-0.2269849136652322,-1.0792987903489402
45,High-deficiency,0,1.6787859567225047,-1.2539358947466874,0.13835111740734296
47,High-deficiency,0,1.5272205537067038,2.401247121547096,-0.1710488472358378
48,High-deficiency,0,3.1118797145238863,4.0023470688469045,-0.1561607319376821
49,High-deficiency,0,4.6695952177454485,2.123287953500714,-0.7116321962700086
50,High-deficiency,0,-5.352230996058496,5.85902096873538,0.718006472622303
51,High-deficiency,0,-0.5689417998726773,5.9258466256758044,-0.5376798054888445
52,High-deficiency,0,2.226801262369732,0.12447425770100323,-0.079735761692934
53,High-deficiency,0,-2.5503852101650724,2.1605654814992348,0.3846667571568769
55,High-deficiency,0,1.198091625462627,1.6718925213719065,0.19745695073407402
56,High-deficiency,0,7.334935093796882,5.942971521693039,0.9299648125408219
57,Low-deficiency,1,-7.418981602646679,1.1740022199452265,0.9740203271616514
58,High-deficiency,0,-2.894105599503876,-1.7813030891421417,0.8448101840864227
59,Low-deficiency,1,-4.153425042885836,-2.388923834696764,1.0331543991070282
60,High-deficiency,0,-7.008114072334481,4.623417616594796,1.279745587482226
61,Normal,2,2.0166616798804218,0.05394562468480975,-0.5623544637242175
63,Normal,2,-1.9141720283191208,0.33761675446082223,-0.28214013073327987
65,Low-deficiency,1,-0.864528081736168,-1.8020394307420031,-0.38223746810149295
66,Normal,2,-1.9936837064712618,1.7467554171801596,-0.8124385923731309
67,Normal,2,-2.517384223903689,1.0372416886297635,-1.1570959429010041
68,Normal,2,-0.4168247692729388,0.6618774234273018,-1.6096059835171526
69,Low-deficiency,1,-1.4574951052640586,-0.18778051605331425,-1.7777373297457852
71,Normal,2,-0.44274131330500693,-1.0423946779413136,-0.6405399140401673
72,Normal,2,-1.3821676397642102,-0.8436328994378289,-1.805454718509215
73,Low-deficiency,1,-0.474528029898295,-0.276547725447572,0.6087497755035752
75,Low-deficiency,1,-1.9378537947479948,0.6673429219257858,0.17837518261824603
76,Normal,2,-2.2707663626398853,-0.170981514554683,-1.0722472826489688
77,Normal,2,3.5855215848593534,0.2917043639102364,3.825490533648185
78,Normal,2,-0.6401160788865,3.0692832679494533,4.859444514032159
79,Normal,2,-3.6383830468641296,1.0169000758721083,-1.4778781282867417
80,Normal,2,3.788428976148074,-0.6893668514263367,2.836441982007753
81,High-deficiency,0,3.113177728730188,-0.456669474848698,-0.19528690201742177
82,Normal,2,0.2014792850659255,2.672453576968235,-0.17599130499294235
83,Normal,2,-1.9330240996119419,-2.0824951464473607,-0.3774218200845789
84,Normal,2,5.366027709442843,0.5498802740383514,0.3894879545432492
85,Normal,2,4.1108329306111795,-1.2769549046134288,1.7177246241495399
86,Normal,2,0.2498927408803418,0.9717904378425974,1.4830673044647396
87,Normal,2,3.079255999668867,-0.3431064890360591,0.8234850903198401
88,Normal,2,5.647701650750107,0.9461690562732319,0.2433245200728992
90,High-deficiency,0,-11.091394367450572,3.4468021116301095,1.6258988683180353
91,High-deficiency,0,-6.887519400905858,-1.6053288470387306,1.0480391379864344
92,High-deficiency,0,-5.139292443297106,-0.2792336998886808,-0.2525182890068292
93,High-deficiency,0,-4.135978045639355,-2.0526709727375136,-0.40418981492710926
94,High-deficiency,0,-9.227843824461303,3.6338721664140285,0.2437965776293482
95,High-deficiency,0,-9.240528626412015,0.8526621102600831,0.14138922893886177
96,High-deficiency,0,-7.180773810683263,6.54898642566705,0.8677031126851154
97,High-deficiency,0,0.30482418371019604,3.39028774804853,0.05978233227761109
98,High-deficiency,0,0.4765234018348528,3.1102679310256387,-0.06458641954101182
99,Low-deficiency,1,2.73584587446092,2.421860755839101,0.111382630813148
100,High-deficiency,0,-11.141540445695616,-4.369220373833328,1.4365931772171747
101,High-deficiency,0,-2.1213359821950566,0.2597994336363824,-0.036607593911601594
102,High-deficiency,0,-0.5771038941469993,1.9258443183728877,-0.5600156221017328
103,High-deficiency,0,-3.6772400989491327,1.8697362230390724,-0.6107519092838652
104,High-deficiency,0,-3.230631721602294,0.9326981362163321,-0.5195373869448368
105,High-deficiency,0,-2.9211422734176677,1.5683874490638623,-1.343021863505095
106,High-deficiency,0,-3.056107095108727,0.759700659005973,-1.9494815892223654
107,High-deficiency,0,-0.5307921240664863,0.9133679196930088,-2.2209806860376893
108,High-deficiency,0,-2.2140567617141333,1.4524925480288446,-1.779776034913564
109,High-deficiency,0,-3.5690651144119987,-0.37714395163249015,-1.7383029481458123
110,High-deficiency,0,-3.8247289879925916,2.775349621309077,-2.385242352199292
111,Low-deficiency,1,0.5157910674282715,-1.4540409666162175,-1.891953228556527
112,High-deficiency,0,4.002264284158563,0.9032813677615802,2.290326742161432
113,High-deficiency,0,2.7435495319022336,1.2168296042902165,-0.6305321855003705
114,High-deficiency,0,1.4994829328451333,-0.317805840430944,-1.2349587376554654
115,High-deficiency,0,-1.5272908877816527,-1.619669773543629,-1.4285785456888698
116,Normal,2,-4.230156154810021,-3.263250400341159,-0.7225586596394019
117,Normal,2,4.884640622356663,0.6625196580557561,-0.9278374771485502
118,Normal,2,1.3731573624777043,-1.2262763202271583,-0.6145050586616574
120,Low-deficiency,1,-1.333138488174537,0.28410945353790673,-0.6834521224923453
121,Normal,2,3.671117853807045,1.0469015768982015,1.1404348846898857
122,Normal,2,-0.35764302658881036,-2.9245135330880294,0.007079512185527846
123,High-deficiency,0,-1.1411754233151925,6.126100643580159,-1.0683051970808048
124,Normal,2,-4.967256083073853,-1.4066262191674956,-2.6186832863512395
125,Normal,2,2.852417719469882,-0.001085916492673165,2.525690069478277
127,Normal,2,-1.4987469213724758,-0.20610379958061287,0.8371245374057219
129,High-deficiency,0,0.23315234397937018,0.7538972417072103,0.22585708645259106
130,Normal,2,0.09004660336179449,-1.1920295978012283,0.28116797643874336
131,Normal,2,-1.065491403043225,-2.626158590647685,0.5321452282450155
132,Normal,2,-2.399816497403957,-3.2273403618901675,0.8294124291723245
133,High-deficiency,0,-2.647485676638679,-1.7806643416254033,0.06207684816818004
134,Normal,2,11.496278193587985,1.344986746351873,-0.40587042285162356
135,High-deficiency,0,5.748305835709361,-0.8713543719864141,-0.5295514185791059
136,Normal,2,5.613148049546421,-0.17761183809405565,-0.458359265183192
137,Normal,2,2.496847986665099,0.33445312053125953,0.15448011326462277
138,Normal,2,-0.4405379378537058,-0.7284407650487481,0.16162450233959194
139,Normal,2,-4.41912616371332,0.4095715529130029,1.0908072708668077
140,High-deficiency,0,2.1601024610240374,-0.5533551398985624,-0.5306760143935636
141,Normal,2,2.6872869685459944,-0.5608164817782298,0.4681263074084107
142,Normal,2,4.014270055232107,-0.2396241219528746,0.2724235417353994
143,Normal,2,4.767406675645553,2.2606013643952183,-0.1655772160682656
144,Normal,2,0.4763336714688035,-0.8948522607509085,0.0597552954972631
145,High-deficiency,0,-5.063419715422911,-2.047315347831165,0.8428214373328429
146,High-deficiency,0,-0.8688701591250454,-1.5492548715332908,1.0817234955997481
147,High-deficiency,0,-2.5013901352261114,-2.645303485059267,1.0249750634550667
148,Normal,2,-4.913891809552621,-3.1541785252124095,1.3427229455946434
149,Normal,2,-2.1580030566739037,-2.996639967450509,1.125622393283798
150,Normal,2,2.9323190094191465,-1.2329967862579654,0.31220042409656423
151,Low-deficiency,1,5.0253298507405555,0.4169230860023754,-0.1167031987390493
152,High-deficiency,0,4.335771868747328,0.1971324898008306,-0.0941478899377174
153,High-deficiency,0,4.551428680630905,0.09975680865748086,-0.45174890657084543
154,Low-deficiency,1,2.9691325380949434,-0.8701483149439423,0.4377915585040029
155,High-deficiency,0,1.1297340686134614,-2.1536520007402995,-0.17907449970828182
156,Normal,2,0.8667953087679435,-2.1813918536588224,-0.03655406987275298
157,Normal,2,-1.6440998742975923,-3.670449543190543,0.953477742947365
158,Normal,2,2.057692875996207,-0.9888477631893934,0.5569555781392542
159,Normal,2,3.8634604256846234,-0.6577944827399428,0.29945718952571987
161,Normal,2,0.9761146897680535,-1.8627032616618528,1.4806749185774333
162,Low-deficiency,1,2.352323225895663,-1.4592148234031543,1.4030119130707057
163,Normal,2,3.5778026663586853,-0.647013500835106,0.4616809830234725
164,Normal,2,0.9252649035577887,-1.2098608284734684,0.9940172421547494
165,Normal,2,3.0094149280303286,0.45196897469357494,1.0591396272927849
166,Low-deficiency,1,0.11087031120213578,-1.7232789028477276,-1.0059650757417036
167,High-deficiency,0,-3.4159519076447062,-3.064434271680743,-0.9476518930976361
168,Normal,2,4.878514772779495,-0.31484004455781667,-1.9831843680335601
169,Low-deficiency,1,-1.3716534754494079,-2.9527490651237533,-1.0080966616399163
170,Normal,2,2.2096043906499028,-0.1680177583760607,-1.120870006986653
