SAMPLE_CODE,Rule,Rule_encoded,PC1,PC2,PC3
141,High-deficiency,0,2.392736627000285,-0.5443144979348583,0.5374694143048101
98,High-deficiency,0,0.1316856486669227,3.1478090935992307,0.139580202219085
111,High-deficiency,0,0.21980478739816353,-1.2432639425611232,-2.0613917706378992
143,High-deficiency,0,4.4709027981538805,2.2906076453368485,-0.04910695293794664
54,High-deficiency,0,-0.7048889541605166,1.0718771742347346,0.2524596122907536
103,High-deficiency,0,-4.054990953226479,2.049673919982569,-0.39350119742229117
99,High-deficiency,0,2.4748449267579513,2.459949652876903,0.3685346577727715
55,High-deficiency,0,0.991856452814113,1.7187803979494742,0.2569493747421021
82,High-deficiency,0,-0.1294281440808127,2.756480651795169,-0.06347074506780519
52,High-deficiency,0,1.9572186349169267,0.1514907114071685,-0.09374148496434624
47,High-deficiency,0,1.254239881063304,2.4009261617858066,0.03009615012934707
123,High-deficiency,0,-1.3746346715091318,6.363411631627959,-0.7417879738202638
138,High-deficiency,0,-0.7500013561673419,-0.6796999813760366,0.14159076786040245
107,High-deficiency,0,-0.8172808267344277,1.1048107038430879,-2.229658109861301
150,High-deficiency,0,2.520970642201534,-1.1921503721705784,0.3466248837798169
139,High-deficiency,0,-4.809743513397899,0.4310517725275598,1.2240453231327373
144,High-deficiency,0,0.11738989652016292,-0.8594170392642209,0.06484305764354707
97,High-deficiency,0,0.0530199879824656,3.3923941934713664,0.30659352769635473
60,High-deficiency,0,-7.325616728014202,4.783600156312833,1.5627968583207796
50,High-deficiency,0,-5.6121264562928195,5.998172542266807,1.033756026552566
101,High-deficiency,0,-2.4104213634990943,0.3487605011394895,0.05535165540182826
105,High-deficiency,0,-3.241529241515066,1.6457443672165342,-1.2676692924683954
100,High-deficiency,0,-11.629639219286872,-4.289102597556982,1.202657471904659
109,High-deficiency,0,-3.854710589207599,-0.16932279349493645,-1.8996857488385601
106,High-deficiency,0,-3.405939121939879,0.9318798297510439,-2.0600380655650463
104,High-deficiency,0,-3.5838789795795005,1.0741348809542204,-0.46991657468389963
102,High-deficiency,0,-0.9046459216803383,2.0237542122540755,-0.4667689642787516
108,High-deficiency,0,-2.451341962595671,1.7356224908201363,-1.8942337873399209
93,High-deficiency,0,-4.434535077174412,-1.9824337983364528,-0.5028972804120106
110,High-deficiency,0,-4.059393052044141,3.0826904328261873,-2.368317667442717
95,High-deficiency,0,-9.580099835999722,0.9632925562471925,0.1394095749505439
90,High-deficiency,0,-11.323315855217194,3.6675082215822283,1.8359349196087227
92,High-deficiency,0,-5.573374955353744,-0.09564083705301277,-0.22673062347025186
96,High-deficiency,0,-7.4381301524442325,6.567058540741041,1.1741572229441457
91,High-deficiency,0,-7.294796703477842,-1.5353723719740129,1.0339051341725658
94,High-deficiency,0,-9.518399282622099,3.837071196980606,0.4255558030781347
135,Normal,2,5.4316807910824965,-0.8196253922479965,-0.5248164504870072
127,Normal,2,-1.8400907250607677,-0.13053116531919434,0.8647983954644232
68,Normal,2,-0.6687482729551709,0.7935637318265989,-1.6675610591898202
63,Normal,2,-2.2394035940439267,0.36324461897003457,-0.38030412062985663
126,Normal,2,-0.059191702402178935,-1.7361733638641403,0.5638185472887796
29,Normal,2,1.424227246022561,-2.1175608778013233,-0.1556390412527228
62,Normal,2,3.4977564829843444,-0.9488729982541192,-0.8298037065612393
40,Normal,2,-1.2336786787854783,-2.0783166213626676,-0.08616712250857067
73,Normal,2,-0.8687106978693403,-0.29092865541702795,0.6815091921190533
160,Normal,2,1.8748693010047335,-0.8859280956310274,0.664042517769199
131,Normal,2,-1.3456222431931604,-2.6966651511329998,0.3784954943513675
72,Normal,2,-1.8455239641476213,-0.5361116078511113,-1.8022338248330454
41,Normal,2,2.9620695308196394,-0.2784607830594602,-0.7648184793597766
69,Normal,2,-1.7796569853287336,0.015366628230159208,-1.892191098631151
85,Normal,2,3.7598142303441557,-1.338301163540115,1.8486235424147126
128,Normal,2,-4.862042708708137,-3.5421802346078635,0.9679810839486457
129,Normal,2,-0.054223872021356624,0.8502746427889426,0.20263167344808805
44,Normal,2,3.178031791130502,-0.15454311096187523,-0.9765363944046747
154,Normal,2,2.6730244802874,-0.7754173666612564,0.4553716777954711
75,Normal,2,-2.2741666259507296,0.8370056493835678,0.2445185294765694
124,Normal,2,-5.432746225841412,-1.1214356828258687,-2.8862791615630425
79,Normal,2,-3.981862415603491,1.2682299716779806,-1.4126193457146687
167,Normal,2,-3.702650294705703,-2.8165295967797066,-1.137536376645231
36,Normal,2,3.3689666801922304,-0.7774122364747487,-0.17868626145085897
28,Normal,2,2.315781963882807,-1.2435195248742117,-0.5165532331278365
66,Normal,2,-2.2480469448477467,1.883902740676155,-0.9114070679605928
168,Normal,2,4.6750463053087055,-0.24107520227262969,-1.8692509022426835
83,Normal,2,-2.360321051350345,-1.9027846445659724,-0.5088150458575504
26,Normal,2,-0.5516337966171341,-2.3535507240253075,0.6286762121739221
157,Normal,2,-2.063830651569656,-3.6187935627258323,0.7202436483339205
120,Normal,2,-1.6595454646301713,0.38449720184418856,-0.8296800615526548
121,Normal,2,3.3977089449765217,0.947418966072514,1.046356724232811
27,Normal,2,-0.41754416593676474,-2.354073709951568,-0.09988075858449302
165,Normal,2,2.7142670305763663,0.4929410330760656,1.133492015060256
170,Normal,2,1.8437681926400016,-0.027945429083400065,-1.124587242450428
34,Normal,2,0.6064252730381156,-1.3985050054961192,-1.3289263997775504
84,Normal,2,5.016888435220053,0.5684919047569748,0.5321037217569163
86,Normal,2,-0.1155409668601326,0.9152072865896858,1.599551995064587
37,Normal,2,0.3346027463925354,-1.2145559262069954,-0.013679489981700876
43,Normal,2,1.2597146179485303,-0.7360820004146027,-1.0728783228651888
31,Normal,2,2.7071562995475005,-1.8228257128457226,-0.4612009601498785
89,Normal,2,0.7134160263928043,-1.899186145482336,0.4543599932264698
125,Normal,2,2.5064638545033184,-0.07737364347438919,2.756430420696515
33,Low-deficiency,1,2.6181451006285923,-1.0954328025893758,-0.6912086958297692
166,Low-deficiency,1,-0.23118652971547426,-1.6927377060894488,-1.09544122338921
42,Low-deficiency,1,4.427363625964568,0.3154544380476758,-0.9889834286641893
114,Low-deficiency,1,1.1149687702479067,-0.2494360884662889,-1.3117383545620762
158,Low-deficiency,1,1.6279382994529497,-0.9368063878845005,0.6272965860231481
30,Low-deficiency,1,-0.9643405554080251,-2.171237510995905,-0.5750903415656786
155,Low-deficiency,1,0.7869068431929162,-2.0805882950695613,-0.3432948649675668
161,Low-deficiency,1,0.5894180922222955,-1.9590048501017978,1.4182948501833632
134,Low-deficiency,1,11.18573153090944,1.2513376212228915,-0.34458261217585656
38,Low-deficiency,1,2.409349274215172,-0.9809733539331522,0.11525454057411533
118,Low-deficiency,1,1.091185173948909,-1.186691690453341,-0.5993865431516748
35,Low-deficiency,1,6.347873013431345,1.1095533986822788,-0.18442166182867187
163,Low-deficiency,1,3.2904655944631624,-0.5400422982132719,0.4726743764915661
32,Low-deficiency,1,4.381572917538702,0.7741048880282411,-0.1311623261648829
136,Low-deficiency,1,5.374940455997551,-0.13376746321885374,-0.3697474993262611
48,Low-deficiency,1,2.743101416113679,4.055004533691714,0.0840638536245995
122,Low-deficiency,1,-0.6997245933763114,-2.897485916625657,-0.10904904579874762
130,Low-deficiency,1,-0.2301301409414837,-1.2746019098769414,0.3535161558686607
169,Low-deficiency,1,-1.7762112950804405,-2.8761847526173914,-1.151834041098049
142,Low-deficiency,1,3.68950708062931,-0.1714778195743122,0.22958850810665826
140,Low-deficiency,1,1.8614951331916239,-0.472756907706676,-0.6462401681382098
116,Low-deficiency,1,-4.470388330646643,-3.185370460306337,-0.7954156827120782
39,Low-deficiency,1,2.1566679491863328,-0.22683765479844586,-0.055271967258754946
152,Low-deficiency,1,4.007485287395613,0.3078314786722955,0.09429121159813786
132,Low-deficiency,1,-2.6807442166550217,-3.109885624318709,0.7729025199187746
156,Low-deficiency,1,0.46374785263755025,-2.0550074766294872,-0.09998949340845048
164,Low-deficiency,1,0.6668753013447951,-1.385276948248055,1.0630457731500105
45,Low-deficiency,1,1.4561679528728182,-1.1936939449876596,0.1833234068027551
46,High-deficiency,0,5.449075924765252,0.9792746608620466,0.5815048994031431
159,High-deficiency,0,3.3648595602779032,-0.6316397711502925,0.4519849086720315
87,High-deficiency,0,2.7929191882827236,-0.27622064587238937,0.850371141443007
81,High-deficiency,0,2.8058587713177414,-0.37309314875625454,-0.21180079951800304
153,High-deficiency,0,4.331978200765441,0.1430459536505925,-0.2807575782317966
149,High-deficiency,0,-2.4922054481754996,-3.02935309900586,1.1744681346779116
119,High-deficiency,0,5.745632496969424,1.0437522266704762,-0.7305308389503586
137,High-deficiency,0,2.154820472873097,0.5390797554650335,0.181398994077877
58,High-deficiency,0,-3.2892701380043783,-1.7841773868057713,0.7569636582324593
115,High-deficiency,0,-1.8808504312792222,-1.4110358630448192,-1.4997685515349217
65,High-deficiency,0,-1.2933991884511973,-1.6596342147883598,-0.5458762407687494
113,High-deficiency,0,2.4707567088932394,1.3926012074472287,-0.4848392942555667
162,High-deficiency,0,1.9875025248103857,-1.5065949198932922,1.527869133173114
88,High-deficiency,0,5.323149147687227,0.8519176900688724,0.24317520029688566
53,High-deficiency,0,-2.651595101665015,2.2706670484289266,0.4340635879893736
148,High-deficiency,0,-5.2214730674224095,-3.1250059011293088,1.3080093298474165
59,High-deficiency,0,-4.552700560768951,-2.3471013541408765,0.9711371873609947
77,High-deficiency,0,3.198651723443742,0.052201230736004425,3.9154522787642745
49,High-deficiency,0,4.3471850430208105,2.13120135482053,-0.6164681783325603
56,High-deficiency,0,7.07187281277563,5.856648636098111,1.4146637081769193
147,High-deficiency,0,-2.8163197294124824,-2.601879213186211,0.8619502299869684
151,High-deficiency,0,4.680778288580637,0.5016268543109431,0.1611907586906896
146,High-deficiency,0,-1.267333481675434,-1.6058876499820534,1.1811695011359546
117,High-deficiency,0,4.58296674193298,0.7009777427422655,-0.847615304501511
51,High-deficiency,0,-0.8043948404154735,5.941968685379117,-0.3421711293931753
112,High-deficiency,0,3.7510292096992655,0.6529922419111153,2.6274606125846107
80,High-deficiency,0,3.4687811332976373,-0.8752053319024046,2.8724892958982795
57,High-deficiency,0,-7.647549893169088,1.2708734623296047,1.0211449667034591
141,High-deficiency,0,2.4270883065597135,-0.49037696551125337,0.5770510092398935
98,High-deficiency,0,0.15097252607926753,3.065156965012944,0.08694592614700578
111,High-deficiency,0,0.11759104554878327,-1.2088724965031366,-2.1238777379534013
143,High-deficiency,0,4.510434900996599,2.234691256186412,0.01387478293510356
54,High-deficiency,0,-0.7334840394296513,1.0694309140275937,0.11795045267967486
103,High-deficiency,0,-4.113718458117506,2.125566464208201,-0.419149905613642
99,High-deficiency,0,2.511976771428956,2.449835469975432,0.3220761331988942
55,High-deficiency,0,0.9536775688489051,1.6821489704048913,0.2075053792406854
82,High-deficiency,0,-0.17392893472352902,2.7078425789083744,-0.061099348737791895
52,High-deficiency,0,1.8890317523244577,0.16642352012843292,-0.14327863611014036
47,High-deficiency,0,1.2512266522071067,2.348342969580301,0.06016174853222673
123,High-deficiency,0,-1.4090894153290519,6.307453618383618,-0.7657517720003071
138,High-deficiency,0,-0.6652026640195052,-0.6587712326772326,0.13347215901287512
107,High-deficiency,0,-0.7907844314783644,1.064307208044435,-2.2515466960527877
150,High-deficiency,0,2.5124731952454336,-1.217214739440903,0.48516956131791755
139,High-deficiency,0,-4.831845602354881,0.4275532162743536,1.1777442803431448
144,High-deficiency,0,0.10792437136390817,-0.8367786936326659,0.1636935618561116
97,High-deficiency,0,0.06455608621171197,3.4765366219153573,0.26036452407312183
60,High-deficiency,0,-7.2857697413139695,4.795684524021957,1.5342042624051109
50,High-deficiency,0,-5.601723792515715,6.029036695525344,0.974240099395413
101,High-deficiency,0,-2.420881590824756,0.3749117563748678,-0.009262637073456877
105,High-deficiency,0,-3.1852348347729356,1.568461823489457,-1.3294519939151699
100,High-deficiency,0,-11.606570578836966,-4.2917698263418025,1.221963668021647
109,High-deficiency,0,-3.865363541183726,-0.16657305131443645,-1.9344645758725774
106,High-deficiency,0,-3.4043837316092276,0.870902415384579,-2.052736729885557
104,High-deficiency,0,-3.5847994332501925,1.071962126816285,-0.5585081942129342
102,High-deficiency,0,-0.9658204155403474,1.9760018905938292,-0.513830337637166
108,High-deficiency,0,-2.501550695416128,1.8231310383027757,-1.8622795885892327
93,High-deficiency,0,-4.49793005777549,-2.0038391750878337,-0.5036978507257653
110,High-deficiency,0,-4.020427292667121,3.035898573320304,-2.2490453752483837
95,High-deficiency,0,-9.522835696563423,0.8739131763843286,0.057160094715931434
90,High-deficiency,0,-11.337388389340747,3.6851364869826098,1.8345407713205495
92,High-deficiency,0,-5.603506914247066,-0.1931590576425396,-0.15338091850230445
96,High-deficiency,0,-7.386912460067169,6.553584076923573,1.2000634128815573
91,High-deficiency,0,-7.364885511673502,-1.4772193094657398,1.0935962135169748
94,High-deficiency,0,-9.482940417019762,3.827961618720931,0.3997402998513732
